score_row,held_out_source,inner_training_source,inner_validation_source,seed,learning_rate,epoch,beta,sample_id,campaign_id
7087,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Cobalt Kitty Campaign::0001,Cobalt Kitty Campaign
7088,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Cobalt Kitty Campaign::0002,Cobalt Kitty Campaign
7089,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Cobalt Kitty Campaign::0003,Cobalt Kitty Campaign
7090,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Cobalt Kitty Campaign::0004,Cobalt Kitty Campaign
7091,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Cobalt Kitty Campaign::0005,Cobalt Kitty Campaign
7092,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Cobalt Kitty Campaign::0006,Cobalt Kitty Campaign
7093,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Cobalt Kitty Campaign::0007,Cobalt Kitty Campaign
7094,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Cobalt Kitty Campaign::0008,Cobalt Kitty Campaign
7095,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Cobalt Kitty Campaign::0009,Cobalt Kitty Campaign
7096,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Cobalt Kitty Campaign::0010,Cobalt Kitty Campaign
7097,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Cobalt Kitty Campaign::0011,Cobalt Kitty Campaign
7098,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti CISA Alert::0001,Conti CISA Alert
7099,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti CISA Alert::0002,Conti CISA Alert
7100,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti CISA Alert::0003,Conti CISA Alert
7101,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti CISA Alert::0004,Conti CISA Alert
7102,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti CISA Alert::0005,Conti CISA Alert
7103,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti PWC::0001,Conti PWC
7104,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti PWC::0002,Conti PWC
7105,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti PWC::0003,Conti PWC
7106,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti Ransomware::0001,Conti Ransomware
7107,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti Ransomware::0002,Conti Ransomware
7108,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti Ransomware::0003,Conti Ransomware
7109,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti Ransomware::0004,Conti Ransomware
7110,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti Ransomware::0005,Conti Ransomware
7111,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti Ransomware::0006,Conti Ransomware
7112,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti Ransomware::0007,Conti Ransomware
7113,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti Ransomware::0008,Conti Ransomware
7114,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti Ransomware::0009,Conti Ransomware
7115,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti Ransomware::0010,Conti Ransomware
7116,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti Ransomware::0011,Conti Ransomware
7117,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti Ransomware::0012,Conti Ransomware
7118,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti Ransomware::0014,Conti Ransomware
7119,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Conti Ransomware::0015,Conti Ransomware
7120,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::DFIR - BumbleBee Round 2::0001,DFIR - BumbleBee Round 2
7121,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::DFIR - BumbleBee Round 2::0002,DFIR - BumbleBee Round 2
7122,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::DFIR - BumbleBee Round 2::0003,DFIR - BumbleBee Round 2
7123,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::DFIR - BumbleBee Round 2::0004,DFIR - BumbleBee Round 2
7124,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::DFIR - BumbleBee Round 2::0005,DFIR - BumbleBee Round 2
7125,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::DFIR - BumbleBee Round 2::0006,DFIR - BumbleBee Round 2
7126,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::DFIR - BumbleBee Round 2::0007,DFIR - BumbleBee Round 2
7127,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::DFIR - BumbleBee Round 2::0008,DFIR - BumbleBee Round 2
7128,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::DFIR - BumbleBee Round 2::0009,DFIR - BumbleBee Round 2
7129,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::DFIR - BumbleBee Round 2::0010,DFIR - BumbleBee Round 2
7130,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::DFIR - BumbleBee Round 2::0011,DFIR - BumbleBee Round 2
7131,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::DFIR - BumbleBee Round 2::0012,DFIR - BumbleBee Round 2
7132,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Equifax Breach::0001,Equifax Breach
7133,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Equifax Breach::0002,Equifax Breach
7134,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Equifax Breach::0003,Equifax Breach
7135,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Equifax Breach::0004,Equifax Breach
7136,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Equifax Breach::0005,Equifax Breach
7137,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Equifax Breach::0006,Equifax Breach
7138,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Equifax Breach::0007,Equifax Breach
7139,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Equifax Breach::0008,Equifax Breach
7140,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0001,FIN13 Case 1
7141,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0002,FIN13 Case 1
7142,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0003,FIN13 Case 1
7143,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0004,FIN13 Case 1
7144,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0005,FIN13 Case 1
7145,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0006,FIN13 Case 1
7146,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0007,FIN13 Case 1
7147,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0008,FIN13 Case 1
7148,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0009,FIN13 Case 1
7149,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0010,FIN13 Case 1
7150,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0011,FIN13 Case 1
7151,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0012,FIN13 Case 1
7152,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0013,FIN13 Case 1
7153,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0014,FIN13 Case 1
7154,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0015,FIN13 Case 1
7155,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0016,FIN13 Case 1
7156,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0017,FIN13 Case 1
7157,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0018,FIN13 Case 1
7158,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0019,FIN13 Case 1
7159,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0020,FIN13 Case 1
7160,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0021,FIN13 Case 1
7161,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0022,FIN13 Case 1
7162,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0023,FIN13 Case 1
7163,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0024,FIN13 Case 1
7164,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0025,FIN13 Case 1
7165,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0029,FIN13 Case 1
7166,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0030,FIN13 Case 1
7167,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 1::0031,FIN13 Case 1
7168,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 2::0001,FIN13 Case 2
7169,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 2::0002,FIN13 Case 2
7170,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 2::0003,FIN13 Case 2
7171,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 2::0004,FIN13 Case 2
7172,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 2::0005,FIN13 Case 2
7173,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 2::0007,FIN13 Case 2
7174,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 2::0008,FIN13 Case 2
7175,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 2::0009,FIN13 Case 2
7176,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 2::0010,FIN13 Case 2
7177,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 2::0011,FIN13 Case 2
7178,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 2::0012,FIN13 Case 2
7179,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 2::0013,FIN13 Case 2
7180,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::FIN13 Case 2::0014,FIN13 Case 2
7181,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0001,Gootloader
7182,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0002,Gootloader
7183,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0003,Gootloader
7184,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0005,Gootloader
7185,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0006,Gootloader
7186,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0007,Gootloader
7187,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0008,Gootloader
7188,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0009,Gootloader
7189,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0010,Gootloader
7190,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0011,Gootloader
7191,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0012,Gootloader
7192,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0013,Gootloader
7193,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0014,Gootloader
7194,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0015,Gootloader
7195,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0016,Gootloader
7196,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0017,Gootloader
7197,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0018,Gootloader
7198,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0019,Gootloader
7199,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0020,Gootloader
7200,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0021,Gootloader
7201,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0022,Gootloader
7202,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0023,Gootloader
7203,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0024,Gootloader
7204,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0025,Gootloader
7205,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0026,Gootloader
7206,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0027,Gootloader
7207,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0028,Gootloader
7208,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Gootloader::0029,Gootloader
7209,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Hancitor DLL::0001,Hancitor DLL
7210,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Hancitor DLL::0002,Hancitor DLL
7211,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Hancitor DLL::0003,Hancitor DLL
7212,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Hancitor DLL::0004,Hancitor DLL
7213,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Hancitor DLL::0005,Hancitor DLL
7214,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Hancitor DLL::0006,Hancitor DLL
7215,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Hancitor DLL::0007,Hancitor DLL
7216,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Hancitor DLL::0008,Hancitor DLL
7217,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Hancitor DLL::0010,Hancitor DLL
7218,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Hancitor DLL::0011,Hancitor DLL
7219,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Hancitor DLL::0012,Hancitor DLL
7220,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Hancitor DLL::0013,Hancitor DLL
7221,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Hancitor DLL::0014,Hancitor DLL
7222,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Hancitor DLL::0015,Hancitor DLL
7223,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Hancitor DLL::0016,Hancitor DLL
7224,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Hancitor DLL::0017,Hancitor DLL
7225,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Hancitor DLL::0018,Hancitor DLL
7226,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Hancitor DLL::0019,Hancitor DLL
7227,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Ivanti Vulnerabilities::0001,Ivanti Vulnerabilities
7228,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Ivanti Vulnerabilities::0002,Ivanti Vulnerabilities
7229,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Ivanti Vulnerabilities::0003,Ivanti Vulnerabilities
7230,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Ivanti Vulnerabilities::0004,Ivanti Vulnerabilities
7231,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Ivanti Vulnerabilities::0005,Ivanti Vulnerabilities
7232,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::JP Morgan Breach::0001,JP Morgan Breach
7233,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::JP Morgan Breach::0002,JP Morgan Breach
7234,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::JP Morgan Breach::0003,JP Morgan Breach
7235,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::JP Morgan Breach::0004,JP Morgan Breach
7236,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::JP Morgan Breach::0005,JP Morgan Breach
7237,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::JP Morgan Breach::0006,JP Morgan Breach
7238,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::JP Morgan Breach::0008,JP Morgan Breach
7239,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::JP Morgan Breach::0009,JP Morgan Breach
7240,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::MITRE NERVE::0001,MITRE NERVE
7241,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::MITRE NERVE::0002,MITRE NERVE
7242,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::MITRE NERVE::0003,MITRE NERVE
7243,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::MITRE NERVE::0004,MITRE NERVE
7244,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::MITRE NERVE::0005,MITRE NERVE
7245,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::MITRE NERVE::0006,MITRE NERVE
7246,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::MITRE NERVE::0007,MITRE NERVE
7247,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Maastricht University Ransomware::0001,Maastricht University Ransomware
7248,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Maastricht University Ransomware::0003,Maastricht University Ransomware
7249,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Maastricht University Ransomware::0004,Maastricht University Ransomware
7250,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Maastricht University Ransomware::0005,Maastricht University Ransomware
7251,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Maastricht University Ransomware::0006,Maastricht University Ransomware
7252,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Maastricht University Ransomware::0007,Maastricht University Ransomware
7253,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Maastricht University Ransomware::0008,Maastricht University Ransomware
7254,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Maastricht University Ransomware::0009,Maastricht University Ransomware
7255,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Maastricht University Ransomware::0010,Maastricht University Ransomware
7256,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Maastricht University Ransomware::0011,Maastricht University Ransomware
7257,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Mac Malware Steals Crypto::0001,Mac Malware Steals Crypto
7258,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Mac Malware Steals Crypto::0002,Mac Malware Steals Crypto
7259,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Mac Malware Steals Crypto::0004,Mac Malware Steals Crypto
7260,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Marriott Breach::0001,Marriott Breach
7261,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Marriott Breach::0002,Marriott Breach
7262,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Marriott Breach::0003,Marriott Breach
7263,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Marriott Breach::0004,Marriott Breach
7264,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Muddy Water::0001,Muddy Water
7265,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Muddy Water::0002,Muddy Water
7266,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Muddy Water::0003,Muddy Water
7267,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Muddy Water::0004,Muddy Water
7268,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Muddy Water::0005,Muddy Water
7269,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Muddy Water::0006,Muddy Water
7270,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Muddy Water::0008,Muddy Water
7271,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::Muddy Water::0009,Muddy Water
7272,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::NotPetya::0001,NotPetya
7273,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::NotPetya::0002,NotPetya
7274,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::NotPetya::0003,NotPetya
7275,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::NotPetya::0004,NotPetya
7276,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::NotPetya::0008,NotPetya
7277,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::NotPetya::0009,NotPetya
7278,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::NotPetya::0010,NotPetya
7279,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::NotPetya::0011,NotPetya
7280,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::NotPetya::0012,NotPetya
7281,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::NotPetya::0013,NotPetya
7282,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::NotPetya::0014,NotPetya
7283,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::NotPetya::0015,NotPetya
7284,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::NotPetya::0016,NotPetya
7285,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::OceanLotus::0001,OceanLotus
7286,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::OceanLotus::0002,OceanLotus
7287,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::OceanLotus::0003,OceanLotus
7288,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::OceanLotus::0004,OceanLotus
7289,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::OceanLotus::0005,OceanLotus
7290,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::OceanLotus::0006,OceanLotus
7291,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::OceanLotus::0007,OceanLotus
7292,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::OceanLotus::0008,OceanLotus
7293,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::OceanLotus::0009,OceanLotus
7294,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::OceanLotus::0010,OceanLotus
7295,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::OceanLotus::0011,OceanLotus
7296,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::OceanLotus::0012,OceanLotus
7297,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::OceanLotus::0013,OceanLotus
7298,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::OceanLotus::0014,OceanLotus
7299,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::OceanLotus::0015,OceanLotus
7300,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::OceanLotus::0016,OceanLotus
7301,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::OceanLotus::0017,OceanLotus
7302,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::OceanLotus::0018,OceanLotus
7303,stockpile,ctid,attack_flow,45,0.0003,40,0.9,attack_flow::OceanLotus::0019,OceanLotus
