sequence_id,prefix_len,next_technique_id,prefix_technique_ids,next_technique_id_parent,prefix_technique_ids_parent
SIM_172_part006,9,T1027.013,T1546.004 || T1480 || T1562 || T1562.001 || T1656 || T1070 || T1036 || T1027 || T1027.010,T1027,T1546 || T1480 || T1562 || T1562 || T1656 || T1070 || T1036 || T1027 || T1027
SIM_172_part006,10,T1497,T1546.004 || T1480 || T1562 || T1562.001 || T1656 || T1070 || T1036 || T1027 || T1027.010 || T1027.013,T1497,T1546 || T1480 || T1562 || T1562 || T1656 || T1070 || T1036 || T1027 || T1027 || T1027
SIM_172_part006,11,T1555,T1546.004 || T1480 || T1562 || T1562.001 || T1656 || T1070 || T1036 || T1027 || T1027.010 || T1027.013 || T1497,T1555,T1546 || T1480 || T1562 || T1562 || T1656 || T1070 || T1036 || T1027 || T1027 || T1027 || T1497
SIM_172_part006,12,T1555.001,T1546.004 || T1480 || T1562 || T1562.001 || T1656 || T1070 || T1036 || T1027 || T1027.010 || T1027.013 || T1497 || T1555,T1555,T1546 || T1480 || T1562 || T1562 || T1656 || T1070 || T1036 || T1027 || T1027 || T1027 || T1497 || T1555
SIM_172_part006,13,T1083,T1546.004 || T1480 || T1562 || T1562.001 || T1656 || T1070 || T1036 || T1027 || T1027.010 || T1027.013 || T1497 || T1555 || T1555.001,T1083,T1546 || T1480 || T1562 || T1562 || T1656 || T1070 || T1036 || T1027 || T1027 || T1027 || T1497 || T1555 || T1555
SIM_172_part006,14,T1082,T1546.004 || T1480 || T1562 || T1562.001 || T1656 || T1070 || T1036 || T1027 || T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083,T1082,T1546 || T1480 || T1562 || T1562 || T1656 || T1070 || T1036 || T1027 || T1027 || T1027 || T1497 || T1555 || T1555 || T1083
SIM_172_part006,15,T1497,T1546.004 || T1480 || T1562 || T1562.001 || T1656 || T1070 || T1036 || T1027 || T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083 || T1082,T1497,T1546 || T1480 || T1562 || T1562 || T1656 || T1070 || T1036 || T1027 || T1027 || T1027 || T1497 || T1555 || T1555 || T1083 || T1082
SIM_172_part006,16,T1071,T1546.004 || T1480 || T1562 || T1562.001 || T1656 || T1070 || T1036 || T1027 || T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083 || T1082 || T1497,T1071,T1546 || T1480 || T1562 || T1562 || T1656 || T1070 || T1036 || T1027 || T1027 || T1027 || T1497 || T1555 || T1555 || T1083 || T1082 || T1497
SIM_172_part006,17,T1071.003,T1546.004 || T1480 || T1562 || T1562.001 || T1656 || T1070 || T1036 || T1027 || T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083 || T1082 || T1497 || T1071,T1071,T1546 || T1480 || T1562 || T1562 || T1656 || T1070 || T1036 || T1027 || T1027 || T1027 || T1497 || T1555 || T1555 || T1083 || T1082 || T1497 || T1071
SIM_172_part006,18,T1573,T1546.004 || T1480 || T1562 || T1562.001 || T1656 || T1070 || T1036 || T1027 || T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083 || T1082 || T1497 || T1071 || T1071.003,T1573,T1546 || T1480 || T1562 || T1562 || T1656 || T1070 || T1036 || T1027 || T1027 || T1027 || T1497 || T1555 || T1555 || T1083 || T1082 || T1497 || T1071 || T1071
SIM_172_part006,19,T1573.001,T1546.004 || T1480 || T1562 || T1562.001 || T1656 || T1070 || T1036 || T1027 || T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083 || T1082 || T1497 || T1071 || T1071.003 || T1573,T1573,T1546 || T1480 || T1562 || T1562 || T1656 || T1070 || T1036 || T1027 || T1027 || T1027 || T1497 || T1555 || T1555 || T1083 || T1082 || T1497 || T1071 || T1071 || T1573
SIM_172_part007,1,T1027.013,T1027.010,T1027,T1027
SIM_172_part007,2,T1497,T1027.010 || T1027.013,T1497,T1027 || T1027
SIM_172_part007,3,T1555,T1027.010 || T1027.013 || T1497,T1555,T1027 || T1027 || T1497
SIM_172_part007,4,T1555.001,T1027.010 || T1027.013 || T1497 || T1555,T1555,T1027 || T1027 || T1497 || T1555
SIM_172_part007,5,T1083,T1027.010 || T1027.013 || T1497 || T1555 || T1555.001,T1083,T1027 || T1027 || T1497 || T1555 || T1555
SIM_172_part007,6,T1082,T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083,T1082,T1027 || T1027 || T1497 || T1555 || T1555 || T1083
SIM_172_part007,7,T1497,T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083 || T1082,T1497,T1027 || T1027 || T1497 || T1555 || T1555 || T1083 || T1082
SIM_172_part007,8,T1071,T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083 || T1082 || T1497,T1071,T1027 || T1027 || T1497 || T1555 || T1555 || T1083 || T1082 || T1497
SIM_172_part007,9,T1071.003,T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083 || T1082 || T1497 || T1071,T1071,T1027 || T1027 || T1497 || T1555 || T1555 || T1083 || T1082 || T1497 || T1071
SIM_172_part007,10,T1573,T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083 || T1082 || T1497 || T1071 || T1071.003,T1573,T1027 || T1027 || T1497 || T1555 || T1555 || T1083 || T1082 || T1497 || T1071 || T1071
SIM_172_part007,11,T1573.001,T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083 || T1082 || T1497 || T1071 || T1071.003 || T1573,T1573,T1027 || T1027 || T1497 || T1555 || T1555 || T1083 || T1082 || T1497 || T1071 || T1071 || T1573
SIM_172_part007,12,T1571,T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083 || T1082 || T1497 || T1071 || T1071.003 || T1573 || T1573.001,T1571,T1027 || T1027 || T1497 || T1555 || T1555 || T1083 || T1082 || T1497 || T1071 || T1071 || T1573 || T1573
SIM_172_part007,13,T1090,T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083 || T1082 || T1497 || T1071 || T1071.003 || T1573 || T1573.001 || T1571,T1090,T1027 || T1027 || T1497 || T1555 || T1555 || T1083 || T1082 || T1497 || T1071 || T1071 || T1573 || T1573 || T1571
SIM_172_part007,14,T1219,T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083 || T1082 || T1497 || T1071 || T1071.003 || T1573 || T1573.001 || T1571 || T1090,T1219,T1027 || T1027 || T1497 || T1555 || T1555 || T1083 || T1082 || T1497 || T1071 || T1071 || T1573 || T1573 || T1571 || T1090
SIM_172_part007,15,T1219.002,T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083 || T1082 || T1497 || T1071 || T1071.003 || T1573 || T1573.001 || T1571 || T1090 || T1219,T1219,T1027 || T1027 || T1497 || T1555 || T1555 || T1083 || T1082 || T1497 || T1071 || T1071 || T1573 || T1573 || T1571 || T1090 || T1219
SIM_172_part007,16,T1048,T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083 || T1082 || T1497 || T1071 || T1071.003 || T1573 || T1573.001 || T1571 || T1090 || T1219 || T1219.002,T1048,T1027 || T1027 || T1497 || T1555 || T1555 || T1083 || T1082 || T1497 || T1071 || T1071 || T1573 || T1573 || T1571 || T1090 || T1219 || T1219
SIM_172_part007,17,T1048.003,T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083 || T1082 || T1497 || T1071 || T1071.003 || T1573 || T1573.001 || T1571 || T1090 || T1219 || T1219.002 || T1048,T1048,T1027 || T1027 || T1497 || T1555 || T1555 || T1083 || T1082 || T1497 || T1071 || T1071 || T1573 || T1573 || T1571 || T1090 || T1219 || T1219 || T1048
SIM_172_part007,18,T1041,T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083 || T1082 || T1497 || T1071 || T1071.003 || T1573 || T1573.001 || T1571 || T1090 || T1219 || T1219.002 || T1048 || T1048.003,T1041,T1027 || T1027 || T1497 || T1555 || T1555 || T1083 || T1082 || T1497 || T1071 || T1071 || T1573 || T1573 || T1571 || T1090 || T1219 || T1219 || T1048 || T1048
SIM_172_part007,19,T1567,T1027.010 || T1027.013 || T1497 || T1555 || T1555.001 || T1083 || T1082 || T1497 || T1071 || T1071.003 || T1573 || T1573.001 || T1571 || T1090 || T1219 || T1219.002 || T1048 || T1048.003 || T1041,T1567,T1027 || T1027 || T1497 || T1555 || T1555 || T1083 || T1082 || T1497 || T1071 || T1071 || T1573 || T1573 || T1571 || T1090 || T1219 || T1219 || T1048 || T1048 || T1041
SIM_172_part008,1,T1071.003,T1071,T1071,T1071
SIM_172_part008,2,T1573,T1071 || T1071.003,T1573,T1071 || T1071
SIM_172_part008,3,T1573.001,T1071 || T1071.003 || T1573,T1573,T1071 || T1071 || T1573
SIM_172_part008,4,T1571,T1071 || T1071.003 || T1573 || T1573.001,T1571,T1071 || T1071 || T1573 || T1573
SIM_172_part008,5,T1090,T1071 || T1071.003 || T1573 || T1573.001 || T1571,T1090,T1071 || T1071 || T1573 || T1573 || T1571
SIM_172_part008,6,T1219,T1071 || T1071.003 || T1573 || T1573.001 || T1571 || T1090,T1219,T1071 || T1071 || T1573 || T1573 || T1571 || T1090
SIM_172_part008,7,T1219.002,T1071 || T1071.003 || T1573 || T1573.001 || T1571 || T1090 || T1219,T1219,T1071 || T1071 || T1573 || T1573 || T1571 || T1090 || T1219
SIM_172_part008,8,T1048,T1071 || T1071.003 || T1573 || T1573.001 || T1571 || T1090 || T1219 || T1219.002,T1048,T1071 || T1071 || T1573 || T1573 || T1571 || T1090 || T1219 || T1219
SIM_172_part008,9,T1048.003,T1071 || T1071.003 || T1573 || T1573.001 || T1571 || T1090 || T1219 || T1219.002 || T1048,T1048,T1071 || T1071 || T1573 || T1573 || T1571 || T1090 || T1219 || T1219 || T1048
SIM_172_part008,10,T1041,T1071 || T1071.003 || T1573 || T1573.001 || T1571 || T1090 || T1219 || T1219.002 || T1048 || T1048.003,T1041,T1071 || T1071 || T1573 || T1573 || T1571 || T1090 || T1219 || T1219 || T1048 || T1048
SIM_172_part008,11,T1567,T1071 || T1071.003 || T1573 || T1573.001 || T1571 || T1090 || T1219 || T1219.002 || T1048 || T1048.003 || T1041,T1567,T1071 || T1071 || T1573 || T1573 || T1571 || T1090 || T1219 || T1219 || T1048 || T1048 || T1041
SIM_172_part008,12,T1567.002,T1071 || T1071.003 || T1573 || T1573.001 || T1571 || T1090 || T1219 || T1219.002 || T1048 || T1048.003 || T1041 || T1567,T1567,T1071 || T1071 || T1573 || T1573 || T1571 || T1090 || T1219 || T1219 || T1048 || T1048 || T1041 || T1567
SIM_172_part008,13,T1657,T1071 || T1071.003 || T1573 || T1573.001 || T1571 || T1090 || T1219 || T1219.002 || T1048 || T1048.003 || T1041 || T1567 || T1567.002,T1657,T1071 || T1071 || T1573 || T1573 || T1571 || T1090 || T1219 || T1219 || T1048 || T1048 || T1041 || T1567 || T1567
SIM_173_part001,1,T1588,T1587,T1588,T1587
SIM_173_part001,2,T1588.006,T1587 || T1588,T1588,T1587 || T1588
SIM_173_part001,3,T1190,T1587 || T1588 || T1588.006,T1190,T1587 || T1588 || T1588
SIM_173_part001,4,T1078,T1587 || T1588 || T1588.006 || T1190,T1078,T1587 || T1588 || T1588 || T1190
SIM_173_part001,5,T1586.003,T1587 || T1588 || T1588.006 || T1190 || T1078,T1586,T1587 || T1588 || T1588 || T1190 || T1078
SIM_173_part001,6,T1059,T1587 || T1588 || T1588.006 || T1190 || T1078 || T1586.003,T1059,T1587 || T1588 || T1588 || T1190 || T1078 || T1586
SIM_173_part001,7,T1059.001,T1587 || T1588 || T1588.006 || T1190 || T1078 || T1586.003 || T1059,T1059,T1587 || T1588 || T1588 || T1190 || T1078 || T1586 || T1059
SIM_173_part001,8,T1059.009,T1587 || T1588 || T1588.006 || T1190 || T1078 || T1586.003 || T1059 || T1059.001,T1059,T1587 || T1588 || T1588 || T1190 || T1078 || T1586 || T1059 || T1059
SIM_173_part001,9,T1053,T1587 || T1588 || T1588.006 || T1190 || T1078 || T1586.003 || T1059 || T1059.001 || T1059.009,T1053,T1587 || T1588 || T1588 || T1190 || T1078 || T1586 || T1059 || T1059 || T1059
SIM_173_part001,10,T1053.005,T1587 || T1588 || T1588.006 || T1190 || T1078 || T1586.003 || T1059 || T1059.001 || T1059.009 || T1053,T1053,T1587 || T1588 || T1588 || T1190 || T1078 || T1586 || T1059 || T1059 || T1059 || T1053
SIM_173_part001,11,T1098,T1587 || T1588 || T1588.006 || T1190 || T1078 || T1586.003 || T1059 || T1059.001 || T1059.009 || T1053 || T1053.005,T1098,T1587 || T1588 || T1588 || T1190 || T1078 || T1586 || T1059 || T1059 || T1059 || T1053 || T1053
SIM_173_part001,12,T1098.001,T1587 || T1588 || T1588.006 || T1190 || T1078 || T1586.003 || T1059 || T1059.001 || T1059.009 || T1053 || T1053.005 || T1098,T1098,T1587 || T1588 || T1588 || T1190 || T1078 || T1586 || T1059 || T1059 || T1059 || T1053 || T1053 || T1098
SIM_173_part001,13,T1098.003,T1587 || T1588 || T1588.006 || T1190 || T1078 || T1586.003 || T1059 || T1059.001 || T1059.009 || T1053 || T1053.005 || T1098 || T1098.001,T1098,T1587 || T1588 || T1588 || T1190 || T1078 || T1586 || T1059 || T1059 || T1059 || T1053 || T1053 || T1098 || T1098
SIM_173_part001,14,T1556,T1587 || T1588 || T1588.006 || T1190 || T1078 || T1586.003 || T1059 || T1059.001 || T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003,T1556,T1587 || T1588 || T1588 || T1190 || T1078 || T1586 || T1059 || T1059 || T1059 || T1053 || T1053 || T1098 || T1098 || T1098
SIM_173_part001,15,T1556.009,T1587 || T1588 || T1588.006 || T1190 || T1078 || T1586.003 || T1059 || T1059.001 || T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003 || T1556,T1556,T1587 || T1588 || T1588 || T1190 || T1078 || T1586 || T1059 || T1059 || T1059 || T1053 || T1053 || T1098 || T1098 || T1098 || T1556
SIM_173_part001,16,T1053,T1587 || T1588 || T1588.006 || T1190 || T1078 || T1586.003 || T1059 || T1059.001 || T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003 || T1556 || T1556.009,T1053,T1587 || T1588 || T1588 || T1190 || T1078 || T1586 || T1059 || T1059 || T1059 || T1053 || T1053 || T1098 || T1098 || T1098 || T1556 || T1556
SIM_173_part001,17,T1053.005,T1587 || T1588 || T1588.006 || T1190 || T1078 || T1586.003 || T1059 || T1059.001 || T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003 || T1556 || T1556.009 || T1053,T1053,T1587 || T1588 || T1588 || T1190 || T1078 || T1586 || T1059 || T1059 || T1059 || T1053 || T1053 || T1098 || T1098 || T1098 || T1556 || T1556 || T1053
SIM_173_part001,18,T1078,T1587 || T1588 || T1588.006 || T1190 || T1078 || T1586.003 || T1059 || T1059.001 || T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003 || T1556 || T1556.009 || T1053 || T1053.005,T1078,T1587 || T1588 || T1588 || T1190 || T1078 || T1586 || T1059 || T1059 || T1059 || T1053 || T1053 || T1098 || T1098 || T1098 || T1556 || T1556 || T1053 || T1053
SIM_173_part001,19,T1586.003,T1587 || T1588 || T1588.006 || T1190 || T1078 || T1586.003 || T1059 || T1059.001 || T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003 || T1556 || T1556.009 || T1053 || T1053.005 || T1078,T1586,T1587 || T1588 || T1588 || T1190 || T1078 || T1586 || T1059 || T1059 || T1059 || T1053 || T1053 || T1098 || T1098 || T1098 || T1556 || T1556 || T1053 || T1053 || T1078
SIM_173_part002,1,T1053,T1059.009,T1053,T1059
SIM_173_part002,2,T1053.005,T1059.009 || T1053,T1053,T1059 || T1053
SIM_173_part002,3,T1098,T1059.009 || T1053 || T1053.005,T1098,T1059 || T1053 || T1053
SIM_173_part002,4,T1098.001,T1059.009 || T1053 || T1053.005 || T1098,T1098,T1059 || T1053 || T1053 || T1098
SIM_173_part002,5,T1098.003,T1059.009 || T1053 || T1053.005 || T1098 || T1098.001,T1098,T1059 || T1053 || T1053 || T1098 || T1098
SIM_173_part002,6,T1556,T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003,T1556,T1059 || T1053 || T1053 || T1098 || T1098 || T1098
SIM_173_part002,7,T1556.009,T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003 || T1556,T1556,T1059 || T1053 || T1053 || T1098 || T1098 || T1098 || T1556
SIM_173_part002,8,T1053,T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003 || T1556 || T1556.009,T1053,T1059 || T1053 || T1053 || T1098 || T1098 || T1098 || T1556 || T1556
SIM_173_part002,9,T1053.005,T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003 || T1556 || T1556.009 || T1053,T1053,T1059 || T1053 || T1053 || T1098 || T1098 || T1098 || T1556 || T1556 || T1053
SIM_173_part002,10,T1078,T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003 || T1556 || T1556.009 || T1053 || T1053.005,T1078,T1059 || T1053 || T1053 || T1098 || T1098 || T1098 || T1556 || T1556 || T1053 || T1053
SIM_173_part002,11,T1586.003,T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003 || T1556 || T1556.009 || T1053 || T1053.005 || T1078,T1586,T1059 || T1053 || T1053 || T1098 || T1098 || T1098 || T1556 || T1556 || T1053 || T1053 || T1078
SIM_173_part002,12,T1098,T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003 || T1556 || T1556.009 || T1053 || T1053.005 || T1078 || T1586.003,T1098,T1059 || T1053 || T1053 || T1098 || T1098 || T1098 || T1556 || T1556 || T1053 || T1053 || T1078 || T1586
SIM_173_part002,13,T1098.001,T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003 || T1556 || T1556.009 || T1053 || T1053.005 || T1078 || T1586.003 || T1098,T1098,T1059 || T1053 || T1053 || T1098 || T1098 || T1098 || T1556 || T1556 || T1053 || T1053 || T1078 || T1586 || T1098
SIM_173_part002,14,T1098.003,T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003 || T1556 || T1556.009 || T1053 || T1053.005 || T1078 || T1586.003 || T1098 || T1098.001,T1098,T1059 || T1053 || T1053 || T1098 || T1098 || T1098 || T1556 || T1556 || T1053 || T1053 || T1078 || T1586 || T1098 || T1098
SIM_173_part002,15,T1484,T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003 || T1556 || T1556.009 || T1053 || T1053.005 || T1078 || T1586.003 || T1098 || T1098.001 || T1098.003,T1484,T1059 || T1053 || T1053 || T1098 || T1098 || T1098 || T1556 || T1556 || T1053 || T1053 || T1078 || T1586 || T1098 || T1098 || T1098
SIM_173_part002,16,T1484.001,T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003 || T1556 || T1556.009 || T1053 || T1053.005 || T1078 || T1586.003 || T1098 || T1098.001 || T1098.003 || T1484,T1484,T1059 || T1053 || T1053 || T1098 || T1098 || T1098 || T1556 || T1556 || T1053 || T1053 || T1078 || T1586 || T1098 || T1098 || T1098 || T1484
SIM_173_part002,17,T1484.002,T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003 || T1556 || T1556.009 || T1053 || T1053.005 || T1078 || T1586.003 || T1098 || T1098.001 || T1098.003 || T1484 || T1484.001,T1484,T1059 || T1053 || T1053 || T1098 || T1098 || T1098 || T1556 || T1556 || T1053 || T1053 || T1078 || T1586 || T1098 || T1098 || T1098 || T1484 || T1484
SIM_173_part002,18,T1053,T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003 || T1556 || T1556.009 || T1053 || T1053.005 || T1078 || T1586.003 || T1098 || T1098.001 || T1098.003 || T1484 || T1484.001 || T1484.002,T1053,T1059 || T1053 || T1053 || T1098 || T1098 || T1098 || T1556 || T1556 || T1053 || T1053 || T1078 || T1586 || T1098 || T1098 || T1098 || T1484 || T1484 || T1484
SIM_173_part002,19,T1053.005,T1059.009 || T1053 || T1053.005 || T1098 || T1098.001 || T1098.003 || T1556 || T1556.009 || T1053 || T1053.005 || T1078 || T1586.003 || T1098 || T1098.001 || T1098.003 || T1484 || T1484.001 || T1484.002 || T1053,T1053,T1059 || T1053 || T1053 || T1098 || T1098 || T1098 || T1556 || T1556 || T1053 || T1053 || T1078 || T1586 || T1098 || T1098 || T1098 || T1484 || T1484 || T1484 || T1053
SIM_173_part003,1,T1053.005,T1053,T1053,T1053
SIM_173_part003,2,T1078,T1053 || T1053.005,T1078,T1053 || T1053
SIM_173_part003,3,T1586.003,T1053 || T1053.005 || T1078,T1586,T1053 || T1053 || T1078
SIM_173_part003,4,T1098,T1053 || T1053.005 || T1078 || T1586.003,T1098,T1053 || T1053 || T1078 || T1586
SIM_173_part003,5,T1098.001,T1053 || T1053.005 || T1078 || T1586.003 || T1098,T1098,T1053 || T1053 || T1078 || T1586 || T1098
SIM_173_part003,6,T1098.003,T1053 || T1053.005 || T1078 || T1586.003 || T1098 || T1098.001,T1098,T1053 || T1053 || T1078 || T1586 || T1098 || T1098
SIM_173_part003,7,T1484,T1053 || T1053.005 || T1078 || T1586.003 || T1098 || T1098.001 || T1098.003,T1484,T1053 || T1053 || T1078 || T1586 || T1098 || T1098 || T1098
SIM_173_part003,8,T1484.001,T1053 || T1053.005 || T1078 || T1586.003 || T1098 || T1098.001 || T1098.003 || T1484,T1484,T1053 || T1053 || T1078 || T1586 || T1098 || T1098 || T1098 || T1484
SIM_173_part003,9,T1484.002,T1053 || T1053.005 || T1078 || T1586.003 || T1098 || T1098.001 || T1098.003 || T1484 || T1484.001,T1484,T1053 || T1053 || T1078 || T1586 || T1098 || T1098 || T1098 || T1484 || T1484
SIM_173_part003,10,T1053,T1053 || T1053.005 || T1078 || T1586.003 || T1098 || T1098.001 || T1098.003 || T1484 || T1484.001 || T1484.002,T1053,T1053 || T1053 || T1078 || T1586 || T1098 || T1098 || T1098 || T1484 || T1484 || T1484
SIM_173_part003,11,T1053.005,T1053 || T1053.005 || T1078 || T1586.003 || T1098 || T1098.001 || T1098.003 || T1484 || T1484.001 || T1484.002 || T1053,T1053,T1053 || T1053 || T1078 || T1586 || T1098 || T1098 || T1098 || T1484 || T1484 || T1484 || T1053
SIM_173_part003,12,T1078,T1053 || T1053.005 || T1078 || T1586.003 || T1098 || T1098.001 || T1098.003 || T1484 || T1484.001 || T1484.002 || T1053 || T1053.005,T1078,T1053 || T1053 || T1078 || T1586 || T1098 || T1098 || T1098 || T1484 || T1484 || T1484 || T1053 || T1053
SIM_173_part003,13,T1586.003,T1053 || T1053.005 || T1078 || T1586.003 || T1098 || T1098.001 || T1098.003 || T1484 || T1484.001 || T1484.002 || T1053 || T1053.005 || T1078,T1586,T1053 || T1053 || T1078 || T1586 || T1098 || T1098 || T1098 || T1484 || T1484 || T1484 || T1053 || T1053 || T1078
SIM_173_part003,14,T1484,T1053 || T1053.005 || T1078 || T1586.003 || T1098 || T1098.001 || T1098.003 || T1484 || T1484.001 || T1484.002 || T1053 || T1053.005 || T1078 || T1586.003,T1484,T1053 || T1053 || T1078 || T1586 || T1098 || T1098 || T1098 || T1484 || T1484 || T1484 || T1053 || T1053 || T1078 || T1586
